day,DVS,LAI,TAGP,TWSO,TWLV,TWST,TWRT,TRA,RD,SM,WWLOW,WLV,WST,WRT,DWRT,DWST,DWLV
2020-06-22,0.46815488215488194,0.7196702917820408,696.7382708965415,0.0,410.6386299044981,286.0996409920435,300.04202792486944,0.04783712609066218,37.6,0.3,,410.6386299044981,286.0996409920435,300.04202792486944,0.0,0.0,0.0
2020-06-23,0.47845791245791225,0.7707095017594754,750.9289324080745,0.0,437.73396066026453,313.19497174781,316.5285755711395,0.03948902689470591,38.800000000000004,0.3,,437.73396066026453,313.19497174781,316.5285755711395,0.0,0.0,0.0
2020-06-24,0.4895353535353533,0.8190516507120023,802.8236879956395,0.0,463.681338454047,339.14234954159247,331.92007227394896,0.05093890946885539,40.00000000000001,0.3,,463.681338454047,339.14234954159247,331.92007227394896,0.0,0.0,0.0
2020-06-25,0.5014208754208752,0.868981160755356,857.0674987005099,0.0,490.8032438064822,366.26425489402766,347.5679922768107,0.09282389055919284,41.20000000000001,0.3,,490.8032438064822,366.26425489402766,347.5679922768107,0.0,0.0,0.0
2020-06-26,0.5131380471380469,0.9519966431154485,948.4359663598866,0.0,536.4874776361706,411.948488723716,373.13994511978245,0.12139317606766557,42.40000000000001,0.3,,536.4874776361706,411.948488723716,373.13994511978245,0.0,0.0,0.0
2020-06-27,0.5264377104377101,1.0447829852131123,1051.5319020239576,0.0,588.035445468206,463.4964565557515,401.131927471421,0.07040278716170877,43.600000000000016,0.3,,588.035445468206,463.4964565557515,401.131927471421,0.0,0.0,0.0
2020-06-28,0.5391986531986529,1.1094310996770833,1123.3631403172585,0.0,623.9510646148566,499.41207570240203,419.9626712450481,0.06093796692959665,44.80000000000002,0.3,,623.9510646148566,499.41207570240203,419.9626712450481,0.0,0.0,0.0
2020-06-29,0.5506464646464644,1.1741616420732823,1195.2859652019245,0.0,659.9124770571896,535.3734881447349,438.1806566829432,0.06837084639165798,46.00000000000002,0.3,,659.9124770571896,535.3734881447349,438.1806566829432,0.0,0.0,0.0
2020-06-30,0.5617912457912455,1.2444064123393201,1273.3357099419668,0.0,698.9373494272107,574.398360514756,457.3388772403746,0.07774625289701396,47.200000000000024,0.3,,698.9373494272107,574.398360514756,457.3388772403746,0.0,0.0,0.0
2020-07-01,0.5715892255892253,1.3338028085519444,1372.8064490216511,0.0,748.672718967053,624.1337300545982,481.0054837311697,0.17207504630590284,48.40000000000003,0.3,,748.672718967053,624.1337300545982,481.0054837311697,0.0,0.0,0.0
2020-07-02,0.5829023569023566,1.4702018012414084,1525.767792899333,0.0,825.153390905894,700.6144019934391,516.3968582757569,0.08841820988859161,49.60000000000003,0.3,,825.153390905894,700.6144019934391,516.3968582757569,0.0,0.0,0.0
2020-07-03,0.5940471380471377,1.5523408809028192,1618.723035492822,0.0,871.6310122026385,747.0920232901835,537.2092279931817,0.06891186171992737,50.80000000000003,0.3,,871.6310122026385,747.0920232901835,537.2092279931817,0.0,0.0,0.0
2020-07-04,0.604383838383838,1.6404004718024574,1719.2843466863956,0.0,921.9116677994252,797.3726788869703,558.9926459510158,0.10351342776409964,52.000000000000036,0.3,,921.9116677994252,797.3726788869703,558.9926459510158,0.0,0.0,0.0
2020-07-05,0.6149898989898986,1.7480200209349834,1843.2275563466096,0.0,983.8832726295323,859.3442837170774,585.0138502647906,0.15178155287869916,53.20000000000004,0.3,,983.8832726295323,859.3442837170774,585.0138502647906,0.0,0.0,0.0
2020-07-06,0.6268754208754205,1.8853405329531343,2002.768722569414,0.0,1063.6538557409344,939.1148668284794,617.4282502335994,0.1767563484854082,54.40000000000004,0.3,,1063.6538557409344,939.1148668284794,617.4282502335994,0.0,0.0,0.0
2020-07-07,0.640410774410774,2.029713456611956,2172.174413021832,0.0,1148.3567009671438,1023.8177120546886,650.5764183097021,0.2499319748015096,55.600000000000044,0.3,,1148.3567009671438,1023.8177120546886,650.5764183097021,0.0,0.0,0.0
2020-07-08,0.6545858585858582,2.1960073538791685,2367.814292159729,0.0,1246.1766405360918,1121.637651623637,687.2092020718902,0.1817339571390692,56.80000000000005,0.3,,1246.1766405360918,1121.637651623637,687.2092020718902,0.0,0.0,0.0
2020-07-09,0.6674478114478111,2.3316733421527185,2527.4213371874357,0.0,1325.980163049945,1201.4411741374904,715.7065314497618,0.13370434842691847,58.00000000000005,0.3,,1325.980163049945,1201.4411741374904,715.7065314497618,0.0,0.0,0.0
2020-07-10,0.6790639730639727,2.4428783162445944,2658.2507184719943,0.0,1391.3948536922246,1266.85586477977,738.0473596955075,0.18913281252045835,59.20000000000005,0.3,,1391.3948536922246,1266.85586477977,738.0473596955075,0.0,0.0,0.0
2020-07-11,0.6911851851851848,2.6080142167395,2852.528248466001,0.0,1488.533618689228,1363.994629776773,769.8741195443474,0.11963895284205887,60.400000000000055,0.3,,1488.533618689228,1363.994629776773,769.8741195443474,0.0,0.0,0.0
2020-07-12,0.702464646464646,2.7326952680565952,2999.2118382508197,0.0,1561.8754135816373,1437.3364246691824,792.8542362559671,0.11731210490781853,61.60000000000006,0.3,,1561.8754135816373,1437.3364246691824,792.8542362559671,0.0,0.0,0.0
2020-07-13,0.7145185185185181,2.85424171404097,3142.2076570559666,0.0,1633.3733229842105,1508.8343340717558,814.315557938621,0.1346668942679327,62.80000000000006,0.3,,1633.3733229842105,1508.8343340717558,814.315557938621,0.0,0.0,0.0
2020-07-14,0.7255622895622892,2.986357955152429,3300.2641958544987,0.8927267469175615,1710.6161388896417,1588.7553302179397,836.9386694490402,0.20068933634044256,64.00000000000006,0.3,,1710.6161388896417,1588.7553302179397,836.9386694490402,0.0,0.0,0.0
2020-07-15,0.7369090909090905,3.169251630974042,3528.49106686742,5.332392562665442,1815.8502427646065,1707.308431540148,868.1688437832507,0.29968161237434127,65.20000000000006,0.3,,1815.8502427646065,1707.308431540148,868.1688437832507,0.0,0.0,0.0
2020-07-16,0.7482558922558918,3.3914447301600594,3818.5948165464924,15.090427779143184,1941.386047171187,1862.1183415961618,906.0107373905363,0.3425034726077585,66.40000000000006,0.3,,1941.386047171187,1862.1183415961618,906.0107373905363,0.0,0.0,0.0
2020-07-17,0.7595016835016831,3.6118476722904314,4120.330514453071,29.519388215231203,2063.3959752523006,2027.4151509855394,943.4617238928124,0.24286073083087836,67.60000000000007,0.3,,2063.3959752523006,2027.4151509855394,943.4617238928124,0.0,0.0,0.0
2020-07-18,0.7707138047138044,3.7929556582717026,4380.802397683906,45.636634121206356,2161.3974250557676,2173.7683385069317,974.1766038651633,0.16258053149805912,68.80000000000007,0.3,,2161.3974250557676,2173.7683385069317,974.1766038651633,0.0,0.0,0.0
2020-07-19,0.7829696969696966,3.9152694555282306,4566.050729071916,59.69554789051857,2225.903763211148,2280.451417970249,994.8888480551814,0.142754255754497,70.00000000000007,0.3,,2225.903763211148,2280.451417970249,994.8888480551814,0.0,0.0,0.0
2020-07-20,0.7947205387205384,4.0203030050166,4734.923183791339,75.09876269977502,2279.533560952347,2380.2908601392173,1012.6547125150732,0.25633631097411924,71.20000000000007,0.3,,2279.533560952347,2380.2908601392173,1012.6547125150732,0.0,0.0,0.0
2020-07-21,0.8065723905723903,4.170944986504833,4992.893794389572,105.76686478395771,2354.4892236196374,2532.637705985977,1038.179146761141,0.1957012393467617,72.40000000000008,0.3,,2354.4892236196374,2532.637705985977,1038.179146761141,0.0,0.0,0.0
2020-07-22,0.8188282828282826,4.272473488571368,5179.6458939984095,136.82178968456782,2404.324996032425,2638.4991082814163,1055.491276618766,0.14667774084509644,73.60000000000008,0.3,,2404.324996032425,2638.4991082814163,1055.491276618766,0.0,0.0,0.0
2020-07-23,0.8305454545454543,4.357866104982421,5349.756184174242,173.4487689309115,2445.5501079707947,2730.7573072725354,1070.175266553476,0.2666834131613772,74.80000000000008,0.3,,2445.5501079707947,2730.7573072725354,1070.175266553476,0.0,0.0,0.0
2020-07-24,0.8428013468013466,4.4747569177008,5602.686969425277,239.76262208218262,2500.918956233021,2862.0053911100727,1090.482941592584,0.3877009990072722,76.00000000000009,0.3,,2500.918956233021,2862.0053911100727,1090.482941592584,0.0,0.0,0.0
2020-07-25,0.8549562289562287,4.6047750290834335,5911.903881823956,335.9925910356679,2561.0298910958163,3014.8813996924723,1113.3812133732017,0.3458261678727152,77.20000000000009,0.3,,2561.0298910958163,3014.8813996924723,1113.3812133732017,0.0,0.0,0.0
2020-07-26,0.8678518518518515,4.621837038094305,6193.081907421516,437.1674504281255,2608.8547703587333,3147.0596866346573,1132.483769488486,0.19318915858085212,78.40000000000009,0.3,,2539.972994943451,3147.0596866346573,1132.483769488486,0.0,0.0,68.8817754152824
2020-07-27,0.879367003367003,4.67562595599203,6369.718279882167,509.8369624760109,2634.3427446960186,3225.538572710138,1143.351450840045,0.1681296431394578,79.6000000000001,0.3,,2561.2779600521835,3225.538572710138,1143.351450840045,0.0,0.0,73.06478464383493
2020-07-28,0.8889292929292926,4.722555647015638,6556.851084697693,595.4442349496668,2657.0355901446246,3304.371259603402,1153.8056214270898,0.19933493515225684,80.0,0.3,,2577.5021526075247,3304.371259603402,1153.8056214270898,0.0,0.0,79.53343753709966
2020-07-29,0.9010841750841747,4.7552921016253045,6722.442230137126,677.5306092283092,2673.949303909105,3370.9623169997126,1162.2855316152943,0.24215531402387544,80.0,0.3,,2586.940367906458,3370.9623169997126,1162.2855316152943,0.0,0.0,87.00893600264702
2020-07-30,0.9142491582491579,4.773972802716529,6911.7162380939335,780.5593981790195,2688.680812218632,3442.4760276962816,1170.8694252797602,0.22086563710393622,80.0,0.3,,2593.493048968961,3442.4760276962816,1170.8694252797602,0.0,0.0,95.18776324967143
2020-07-31,0.927414141414141,4.781792491601342,7093.543242737445,889.109507739059,2698.0452090638414,3506.3885259345448,1177.9751902028543,0.28062178493963363,80.0,0.3,,2594.363120798423,3506.3885259345448,1177.9751902028543,0.0,0.0,103.68208826541841
2020-08-01,0.9421104377104373,4.776727500010756,7263.660665857646,999.627408601673,2702.327356724605,3561.705900531368,1183.5691197632054,0.40030925177035165,80.0,0.3,,2589.318845921698,3561.705900531368,1183.5691197632054,0.0,0.0,113.00851080290686
2020-08-02,0.95550303030303,4.7670043679329055,7470.403551986998,1146.5290188084793,2702.327356724605,3621.5471764539134,1188.9551055276397,0.3358558077399656,80.0,0.3,,2579.56895647061,3621.5471764539134,1188.9551055276397,0.0,0.0,122.75840025399519
2020-08-03,0.9698437710437707,4.746059544869782,7659.872727069413,1293.8441731801336,2702.327356724605,3663.701197164674,1192.726428593576,0.5482881376075133,80.0,0.3,,2566.5626504705233,3663.701197164674,1192.726428593576,0.0,0.0,135.76470625408166
2020-08-04,0.9818734006734003,4.722064223294113,7845.779454801315,1451.719671682104,2702.327356724605,3691.732426394607,1195.2182664350034,0.39513091273079515,80.0,0.3,,2552.9465213456924,3691.732426394607,1195.2182664350034,0.0,0.0,149.3808353789125
2020-08-05,0.9963919191919188,4.6895561680734,8050.666222185643,1638.0369373679414,2702.327356724605,3710.3019280930966,1196.860224087714,0.2739023333921169,80.0,0.3,,2537.3393743424535,3710.3019280930966,1196.860224087714,0.0,0.0,164.98798238215159
2020-08-06,1.0,4.6562094096886835,8208.525361606258,1793.0482341319391,2702.327356724605,3713.149770749715,1197.110430797078,0.2908462380792946,80.0,0.3,,2517.137609109841,3713.149770749715,1197.110430797078,0.0,0.0,185.1897476147642
2020-08-07,1.0284444444444445,4.6025063575763605,8360.74358897769,1945.2664615033698,2702.327356724605,3713.149770749715,1197.110430797078,0.19903016525128706,80.0,0.3,,2501.2723683208337,3713.149770749715,1197.110430797078,0.0,0.0,201.05498840377152
2020-08-08,1.056929292929293,4.554190210563769,8469.456534532792,2053.9794070584717,2702.327356724605,3713.149770749715,1197.110430797078,0.16886862633075675,80.0,0.3,,2489.2329009704176,3713.149770749715,1197.110430797078,0.0,0.0,213.0944557541875
2020-08-09,1.0832592592592594,4.5063293571713166,8590.284120895481,2174.806993421162,2702.327356724605,3713.149770749715,1197.110430797078,0.1729076728672885,80.0,0.3,,2476.4499535826076,3713.149770749715,1197.110430797078,0.0,0.0,225.87740314199772
2020-08-10,1.1075690235690236,4.456137380763176,8726.14002357552,2310.6628961012,2702.327356724605,3713.149770749715,1197.110430797078,0.24501790512615362,80.0,0.3,,2461.399922056764,3713.149770749715,1197.110430797078,0.0,0.0,240.92743466784137
2020-08-11,1.1355151515151516,4.3661999240591545,8883.716763821829,2468.239636347509,2702.327356724605,3713.149770749715,1197.110430797078,0.2353268332371301,80.0,0.3,,2426.538765981248,3713.149770749715,1197.110430797078,0.0,0.0,275.7885907433572
2020-08-12,1.1634612794612795,4.307105427651546,9031.244105714537,2615.766978240218,2702.327356724605,3713.149770749715,1197.110430797078,0.3962245180537958,80.0,0.3,,2409.1112049887743,3713.149770749715,1197.110430797078,0.0,0.0,293.21615173583103
2020-08-13,1.19143164983165,4.197666541663439,9217.239245955065,2801.762118480745,2702.327356724605,3713.149770749715,1197.110430797078,0.5145320366346302,80.0,0.3,,2361.753329801113,3713.149770749715,1197.110430797078,0.0,0.0,340.5740269234922
2020-08-14,1.2177427609427611,4.115512986414343,9392.034210921867,2976.5570834475475,2702.327356724605,3713.149770749715,1197.110430797078,0.2548338659644987,80.0,0.3,,2328.3041967248582,3713.149770749715,1197.110430797078,0.0,0.0,374.02315999974695
2020-08-15,1.2448835016835018,4.0289759304660855,9493.127500910336,3077.6503734360153,2702.327356724605,3713.149770749715,1197.110430797078,0.498345540407241,80.0,0.3,,2291.688726820107,3713.149770749715,1197.110430797078,0.0,0.0,410.6386299044981
2020-08-16,1.2690612794612797,3.9210230995520448,9644.060708315266,3228.583580840947,2702.327356724605,3713.149770749715,1197.110430797078,0.5065143999170973,80.0,0.3,,2238.646018270558,3713.149770749715,1197.110430797078,0.0,0.0,463.6813384540471
2020-08-17,1.2926464646464648,3.8553459815789326,9785.955813227034,3370.478685752713,2702.3273567246056,3713.149770749715,1197.110430797078,0.5071833320217829,80.0,0.3,,2211.524112918123,3713.149770749715,1197.110430797078,0.0,0.0,490.80324380648227
2020-08-18,1.3155205387205389,3.6855497641003496,9920.12799973346,3504.6508722591407,2702.3273567246056,3713.149770749715,1197.110430797078,0.49527101380910604,80.0,0.3,,2114.2919112563995,3713.149770749715,1197.110430797078,0.0,0.0,588.0354454682061
2020-08-19,1.3410020202020203,3.6058718198018305,10069.36342311059,3653.8862956362673,2702.327356724606,3713.149770749715,1197.110430797078,0.4588916048502804,80.0,0.3,,2078.376292109749,3713.149770749715,1197.110430797078,0.0,0.0,623.9510646148567
2020-08-20,1.3652983164983166,3.527325395586697,10207.06960228749,3791.592474813171,2702.3273567246056,3713.149770749715,1197.110430797078,0.38450368011141817,80.0,0.3,,2042.414879667416,3713.149770749715,1197.110430797078,0.0,0.0,659.9124770571896
2020-08-21,1.3943892255892256,3.3648526010205,10381.790086437932,3966.3129589636105,2702.3273567246056,3713.149770749715,1197.110430797078,0.22180765698123248,80.0,0.3,,1953.6546377575526,3713.149770749715,1197.110430797078,0.0,0.0,748.672718967053
2020-08-22,1.4215946127946129,3.2238475342950044,10516.305661997041,4100.828534522721,2702.3273567246056,3713.149770749715,1197.110430797078,0.34773780202000515,80.0,0.3,,1877.1739658187116,3713.149770749715,1197.110430797078,0.0,0.0,825.1533909058938
2020-08-23,1.4512242424242425,3.1256464903498924,10673.039430977893,4257.562303503573,2702.3273567246056,3713.149770749715,1197.110430797078,0.37835226226130536,80.0,0.3,,1830.6963445219671,3713.149770749715,1197.110430797078,0.0,0.0,871.6310122026383
2020-08-24,1.4808538720538722,2.933637777773071,10826.618391420108,4411.1412639457885,2702.327356724605,3713.149770749715,1197.110430797078,0.4082001739241276,80.0,0.3,,1718.4440840950733,3713.149770749715,1197.110430797078,0.0,0.0,983.883272629532
2020-08-25,1.5077575757575759,2.793003673077507,10953.948659478374,4538.471532004055,2702.327356724605,3713.149770749715,1197.110430797078,0.25778273838586047,80.0,0.3,,1638.6735009836711,3713.149770749715,1197.110430797078,0.0,0.0,1063.6538557409342
2020-08-26,1.5362424242424244,2.635802911529227,11085.82535951426,4670.34823203994,2702.327356724605,3713.149770749715,1197.110430797078,0.15066204261496827,80.0,0.3,,1553.9706557574618,3638.886775334721,1178.5370810828927,18.573349714185177,74.26299541499431,1148.3567009671435
2020-08-27,1.5626397306397308,2.463976750907721,11186.151011679573,4770.673884205254,2702.327356724605,3713.149770749715,1197.110430797078,0.1751614538861545,80.0,0.3,,1456.1507161885133,3566.109039828026,1154.9663394612348,42.14409133584303,147.04073092168872,1246.176640536092
2020-08-28,1.586949494949495,2.3205742921900185,11308.54522600355,4893.068098529231,2702.327356724605,3713.1497707497147,1197.110430797078,0.1346423280333031,80.0,0.3,,1376.34719367466,3494.7868590314656,1131.86701267201,65.24341812506773,218.36291171824925,1325.9801630499453
2020-08-29,1.6111919191919193,2.1984760526262757,11397.084212128542,4981.6070846542225,2702.327356724605,3713.149770749715,1197.1104307970777,0.13090781424183423,80.0,0.3,,1310.9325030323805,3424.8911218508365,1109.2296724185699,87.88075837850793,288.25864889887856,1391.3948536922248
2020-08-30,1.636915824915825,2.03167122207927,11471.545777429883,5056.068649955563,2702.327356724605,3713.149770749715,1197.110430797078,0.16199079912113473,80.0,0.3,,1213.7937380353774,3356.39329941382,1087.0450789701986,110.06535182687934,356.7564713358953,1488.533618689228
2020-08-31,1.6649966329966333,1.8971549918088857,11551.02578477424,5135.548657299919,2702.327356724605,3713.149770749715,1197.110430797078,0.23680891278133043,80.0,0.3,,1140.451943142968,3289.2654334255435,1065.3041773907946,131.8062534062833,423.8843373241717,1561.8754135816373
2020-09-01,1.6945077441077443,1.6569634000060058,11639.522811780018,5224.045684305698,2702.327356724605,3713.149770749715,1197.110430797078,0.12500912664040012,80.0,0.3,,991.7112178349635,3223.4801247570326,1043.9980938429787,153.1123369540992,489.6696459926826,1710.6161388896417
2020-09-02,1.7207030303030304,1.4816957957554313,11705.372222932752,5289.8950954584325,2702.327356724605,3713.149770749715,1197.110430797078,0.16358973334914964,80.0,0.3,,886.4771139599987,3159.0105222618918,1023.1181319661191,173.99229883095876,554.1392484878232,1815.8502427646063
2020-09-03,1.7466962962962964,1.27918654719879,11786.10658515897,5370.62945768465,2702.327356724605,3713.149770749715,1197.110430797078,0.20336016332977797,80.0,0.3,,760.9413095534181,3095.830311816654,1002.6557693267968,194.45466147028114,617.3194589330611,1941.3860471711869
2020-09-04,1.7699286195286197,1.0848721289177465,11872.203297948563,5456.726170474243,2702.3273567246047,3713.1497707497156,1197.110430797078,0.1836740805584673,80.0,0.3,,638.9313814723047,3033.913705580321,982.6026539402608,214.5077768568171,679.2360651693942,2063.3959752523
2020-09-05,1.7944404040404043,0.9239865608778631,11935.267220181531,5519.7900927072105,2702.327356724605,3713.1497707497156,1197.110430797078,0.1721508630288238,80.0,0.3,,540.9299316688378,2973.235431468715,962.9506008614555,234.1598299356223,739.9143392810007,2161.397425055767
2020-09-06,1.82009696969697,0.8099556261862167,11978.865621200766,5563.388493726445,2702.327356724605,3713.1497707497156,1197.110430797078,0.1337501934284753,80.0,0.3,,476.42359351345704,2913.7707228393406,943.6915888442264,253.4188419528514,799.379047910375,2225.903763211148
2020-09-07,1.8444067340067343,0.7130829070974403,12016.884405903033,5601.407278428712,2702.327356724605,3713.1497707497156,1197.1104307970777,0.12290256505959427,80.0,0.3,,422.7937957722581,2855.495308382554,924.8177570673419,272.29267372973595,857.6544623671618,2279.533560952347
2020-09-08,1.8703326599326602,0.5859349840529047,12039.185946136502,5623.7088186621795,2702.327356724605,3713.149770749716,1197.1104307970777,0.10436732929297007,80.0,0.3,,347.8381331049683,2798.385402214903,906.321401925995,290.7890288710828,914.7643685348129,2354.489223619637
2020-09-09,1.8969319865319867,0.4942911805611506,12044.600477044683,5629.123349570362,2702.327356724605,3713.149770749716,1197.110430797078,0.08295561932816967,80.0,0.3,,298.00236069218016,2742.417694170605,888.1949738874752,308.9154569096027,970.732076579111,2404.324996032425
2020-09-10,1.9229925925925928,0.33841614626725913,12044.600477044683,5629.123349570362,2702.327356724605,3713.149770749716,1197.1104307970777,0.025327145061486995,80.0,0.3,,201.40840049158388,2687.569340287193,870.4310744097256,326.6793563873522,1025.580430462523,2500.918956233021
2020-09-11,1.9448781144781147,0.23741127325774675,12044.600477044682,5629.123349570362,2702.327356724605,3713.1497707497156,1197.1104307970777,0.023018924924304185,80.0,0.3,,141.29746562878844,2633.817953481449,853.0224529215311,344.0879778755467,1079.3318172682668,2561.0298910958168
2020-09-12,1.9658208754208757,0.22187676827442057,12044.600477044682,5629.123349570362,2702.327356724605,3713.1497707497156,1197.1104307970777,0.027424935398244067,80.0,0.3,,141.29746562878844,2581.14159441182,835.9620038631004,361.1484269339773,1132.0081763378957,2561.0298910958168
2020-09-13,1.9879084175084178,0.13920322585250883,12044.600477044682,5629.123349570362,2702.327356724605,3713.1497707497156,1197.1104307970777,0.016428349170991233,80.0,0.3,,93.47258636587141,2529.5187625235835,819.2427637858384,377.8676670112393,1183.631008226132,2608.8547703587337
2020-09-14,2.0,0.06340847321197222,12044.600477044682,5629.123349570362,2702.327356724605,3713.1497707497156,1197.1104307970777,0.007181357104567373,80.0,0.3,,45.29176657998015,2478.9283872731116,802.8579085101217,394.25252228695604,1234.2213834766037,2657.035590144625
